Puzzle 410	1,4,5,6,7,9,10,14,15,18,19,20,21,24,25
Puzzle 411	2,3,5,7,8,10,14,17,22,23,24,25
Puzzle 412	2,4,8,9,10,12,13,14,15,17,18,19,20,22
Puzzle 413	2,3,9,10,12,13,14,16,17,18,20,23,24
Puzzle 414	3,7,8,10,12,13,14,18,19,20,22,25
Puzzle 415	1,4,5,6,7,8,9,12,14,16,18,21,22,25
Puzzle 416	1,2,4,5,6,8,9,14,15,17,18,19,20,22,24
Puzzle 417	2,3,11,12,18,21,22,25
Puzzle 418	2,3,5,7,8,9,10,11,12,14,15,17,19,21,22,24,25
Puzzle 419	5,8,10,11,12,14,16,21,22,23
Puzzle 420	1,3,5,6,12,13,14,15,17,18,20,22
Puzzle 421	1,2,8,9,11,12,13,14,15,16,17,18,20,21,24
Puzzle 422	2,3,5,6,7,9,11,12,14,17,18,20,21,22,23,25
Puzzle 423	1,2,4,5,7,9,10,13,14,17,20,21,22,25
Puzzle 424	2,3,6,9,10,11,14,15,16,17,19,20,22,23,24
Puzzle 425	1,4,10,11,12,14,15,16,17,20,22,24
Puzzle 426	2,5,6,7,10,11,16,18,19,20,21,22,23,24
Puzzle 427	2,3,5,6,9,15,16,18,21,22,24
Puzzle 428	5,7,8,9,10,11,12,14,19,24,25
Puzzle 429	2,3,4,5,8,11,13,14,18,19,21,24,25
Puzzle 430	1,3,11,16,18,19,22,23,25
Puzzle 431	2,3,4,7,8,9,10,11,12,13,16,21,23,24
Puzzle 432	1,3,5,6,8,10,11,16,17,18,19,20,22,24,25
Puzzle 433	3,4,5,11,12,17,18,19,20,21,23,24
Puzzle 434	4,7,8,9,11,14,15,16,20,21,24
Puzzle 435	3,5,8,9,13,15,16,18,19,20,22,24
Puzzle 436	2,4,7,9,13,14,18,21
Puzzle 437	4,6,7,8,10,11,16,18,19,23
Puzzle 438	1,3,4,6,7,8,12,13,14,16,18,19,21,23,24
Puzzle 439	1,2,3,4,5,6,8,11,14,17,18,19,21,23,24
Puzzle 440	1,2,4,6,7,8,9,10,17,20,21,22,24
Puzzle 441	1,3,5,6,8,9,12,13,14,15,17,18,19,20,21,22,24
Puzzle 442	3,5,6,8,15,18,20,21,25
Puzzle 443	1,2,6,7,8,10,11,13,16,18,19,24
Puzzle 444	3,5,6,7,11,12,13,14,17,18,19,21,23,24
Puzzle 445	4,6,7,8,10,11,12,13,14,18,19,21,23,24
Puzzle 446	1,3,4,6,8,9,10,12,14,15,17,18,20,22,23
Puzzle 447	1,7,8,10,11,12,13,15,17,19,24,25
Puzzle 448	1,2,4,5,6,7,9,10,11,13,16,18,20,22,23
Puzzle 449	1,2,5,9,11,13,14,15,16,18,20,23
Puzzle 450	5,6,8,9,10,13,16,17,21,22,24
Puzzle 451	1,2,5,6,9,12,13,19,20,21,22,24,25
Puzzle 452	1,2,3,4,6,10,13,14,15,16,17,18,19,21,22,25
Puzzle 453	1,3,5,7,17,18,19,20,21,22,23,24,25
Puzzle 454	1,2,4,6,7,8,9,10,15,16,18,20,21,23,25
Puzzle 455	2,5,8,9,11,12,13,14,18,20,21,23
Puzzle 456	2,3,4,9,10,12,15,16,17,18
Puzzle 457	1,3,4,9,11,12,19,21,25
Puzzle 458	1,3,4,10,11,15,17,18,19,20,22,23,24
Puzzle 459	2,4,8,13,16,18,20,21,23,24
Puzzle 460	1,5,6,9,10,14,16,20,22,23,24,25
Puzzle 461	1,3,5,7,8,14,15,17,18,19,20,21,23,24
Puzzle 462	1,3,5,8,11,13,14,15,16,18,19,20,21
Puzzle 463	1,2,3,4,5,6,9,14,15,16,17,18,19,21,25
Puzzle 464	3,4,5,6,8,9,11,12,13,14,16,18,19,21,22,25
Puzzle 465	1,3,5,6,9,11,13,15,16,17,18,19
Puzzle 466	3,4,6,7,9,12,14,15,16,18,20,22,25
Puzzle 467	1,3,5,6,8,10,11,12,13,14,15,18,21,22
Puzzle 468	2,5,6,8,11,12,17,19,20,21,22,24,25
Puzzle 469	1,2,4,5,7,8,12,15,16,17,18,19,20,21,23,24
Puzzle 470	7,8,9,10,14,18,20,21,24,25
Puzzle 471	4,6,7,8,11,12,13,14,15,17,20,22,23
Puzzle 472	1,2,4,5,8,9,13,15,17,22,24,25
Puzzle 473	1,3,5,6,7,11,12,13,14,16,17,18,19,20,22,23
Puzzle 474	3,5,6,10,11,12,15,16,17,21,24
Puzzle 475	2,3,5,6,7,8,10,11,12,16,18,20,21,23,24
Puzzle 476	2,3,6,7,11,13,15,16,20,21,23
Puzzle 477	2,3,4,5,9,11,15,19,21,22,23,24
Puzzle 478	3,5,9,11,13,16,19,23
Puzzle 479	1,2,6,7,10,16,18,20,23,24,25
Puzzle 480	3,5,6,9,12,15,16,17,19,21,24,25
Puzzle 481	4,5,6,7,8,9,10,13,14,18,19,22,23
Puzzle 482	3,5,7,10,11,13,20,22,24
Puzzle 483	1,3,4,7,9,10,11,15,16,17,19,20,23
Puzzle 484	3,6,8,10,11,12,13,14,18,25
Puzzle 485	2,3,4,6,9,10,11,15,16,17,18,19,20
Puzzle 486	1,3,4,6,8,11,12,14,18,21,23,24,25
Puzzle 487	1,3,4,5,13,14,16,17,19,22,24
Puzzle 488	1,2,3,5,6,9,11,13,19,21,22,24,25
Puzzle 489	3,4,5,6,8,10,11,12,13,14,15,16,19,20,22,25
Puzzle 490	1,3,7,8,10,13,16,17,18,20,22,23
Puzzle 491	1,2,3,4,5,6,7,8,9,11,12,13,17,23
Puzzle 492	1,3,5,7,10,17,20,22,23,24
Puzzle 493	1,3,5,6,7,10,11,12,16,17,18,19,24,25
Puzzle 494	1,5,6,7,8,11,16,17,19,20,21,23
Puzzle 495	1,4,5,7,8,9,12,13,14,15,18,19,20,21,23,25
Puzzle 496	2,4,5,6,7,8,10,11,12,13,15,17,18,20,21,22,24,25
Puzzle 497	1,2,3,5,7,12,17,18,22,23,25
Puzzle 498	1,2,4,10,11,13,16,21,24
Puzzle 499	4,6,7,8,13,14,16,17,18
Puzzle 500	1,5,7,8,11,13,16,19,24
Puzzle 501	1,2,8,13,14,15,16,17,19,22,23,24
Puzzle 502	2,4,6,10,13,14,17,19,23,25
Puzzle 503	1,3,7,9,10,12,15,16,18,20,21,24,25
Puzzle 504	1,4,6,9,13,14,15,16,18,20,22,23,24
Puzzle 505	1,3,6,14,15,16,18,20,24
Puzzle 506	1,2,3,5,8,9,12,14,15,18,19,21,24
Puzzle 507	2,3,5,7,9,10,12,17,19,21,22,24
Puzzle 508	1,2,3,4,10,12,14,19,20,21,22,25
Puzzle 509	2,3,5,7,8,9,12,13,14,15,17,19,20,22
Puzzle 510	1,4,8,12,13,14,15,16,17,18,19,20,21
Puzzle 511	6,8,10,12,16,19,21,22,23,24
Puzzle 512	1,3,4,7,8,13,14,15,16,17,19,20,21,23,25
Puzzle 513	1,8,9,15,17,18,19,20,21,23,24
Puzzle 514	2,5,6,7,10,11,12,13,14,15,17,18,19,22,23,25
Puzzle 515	3,5,6,7,10,11,14,17,20,21,23,24,25
Puzzle 516	1,2,3,4,5,6,7,8,10,12,14,15,16,17,20,21,23
Puzzle 517	1,2,3,5,8,9,10,11,12,14,19,24,25
Puzzle 518	1,2,3,4,9,10,12,15,16,17,18,22,23
Puzzle 519	1,2,3,5,6,10,12,13,15,16,17,18,19,20,21,22,23,24
Puzzle 520	3,5,8,9,10,11,17,20,21,24
Puzzle 521	1,2,4,5,6,8,9,11,13,14,15,16,17,25
Puzzle 522	1,3,10,13,15,16,17,18,19,20
Puzzle 523	4,5,6,7,8,10,11,15,16,17,19,24,25
Puzzle 524	3,5,9,10,11,13,14,16,19,24
Puzzle 525	1,2,5,7,8,11,12,14,15,16,18,20,22
Puzzle 526	1,2,3,5,6,7,9,10,11,12,13,14,18,19,20,21,22
Puzzle 527	2,4,5,6,9,10,11,13,14,16,17,18,25
Puzzle 528	1,2,5,6,15,16,19,20,22,23,24
Puzzle 529	2,5,6,7,8,11,12,13,18,20,21,24
Puzzle 530	1,3,4,5,7,10,12,14,15,16,18,19
Puzzle 531	1,2,3,4,5,6,10,13,14,16,19,20,21,23,24,25
Puzzle 532	1,4,8,9,10,11,12,13,14,15,16,21,23,24
Puzzle 533	1,2,4,5,8,12,13,15,16,17,18,19,20,23,24,25
Puzzle 534	1,6,8,9,10,11,12,16,17,18,20,23,24
Puzzle 535	3,5,6,8,9,12,13,20,21,23,25
Puzzle 536	3,4,6,12,15,16,17,18,19,20,21
Puzzle 537	6,7,9,10,11,12,14,16,18,20,23,24
Puzzle 538	1,3,5,6,7,10,11,12,14,16,17,20,25
Puzzle 539	1,4,8,10,13,15,16,20,23,24
Puzzle 540	1,3,5,8,9,10,11,13,14,16,17,18,19,21,22,23,24,25
Puzzle 541	1,2,5,6,7,8,9,15,18,20,23,24,25
Puzzle 542	1,2,3,4,8,9,10,11,12,14,15,17,21,22,23,24
Puzzle 543	5,6,7,8,12,13,14,15,17,23
Puzzle 544	5,6,15,16,18
Puzzle 545	1,2,3,4,5,6,8,11,12,14,15,20,21,22,24,25
Puzzle 546	1,2,7,8,10,11,13,15,18,19,20,21,22
Puzzle 547	3,7,9,10,13,19,21,22,24,25
Puzzle 548	1,3,5,9,13,14,15,16,17,20,21,22,23,24,25
Puzzle 549	3,4,6,8,13,14,15,16,18,19,25
Puzzle 550	3,4,6,7,9,11,12,13,15,18,21,22,23,24,25
Puzzle 551	2,5,11,13,16,18,19,21,22,23,25
Puzzle 552	1,2,4,5,6,8,10,12,13,16,17,18,20,24
Puzzle 553	1,2,3,4,5,8,9,10,11,12,13,15,16,18,19,20,22
Puzzle 554	1,3,5,6,7,8,9,10,12,14,16,17,20,23,24,25
Puzzle 555	2,3,4,5,6,7,10,13,17,18,19,20,21,23
Puzzle 556	2,3,4,5,6,15,16,20,21,24
Puzzle 557	1,3,4,5,7,8,10,11,16,18,19,21,23,25
Puzzle 558	7,8,9,12,13,15,16,18,20
Puzzle 559	1,3,4,5,11,13,14,15,19,22,25
Puzzle 560	5,6,10,14,15,17,19,21,22,24
Puzzle 561	1,2,3,7,8,9,11,12,13,14,17,21
Puzzle 562	2,5,6,9,12,15,17,18,20,22,23,25
Puzzle 563	2,3,4,5,8,10,11,12,16,17,18,22,23,24,25
Puzzle 564	4,6,7,10,12,13,14,16,20,24
Puzzle 565	2,3,4,6,10,13,14,19,23,24
Puzzle 566	1,2,6,9,10,11,12,16,18,19,21,23,25
Puzzle 567	1,2,3,5,8,14,15,17,20,21,23,24,25
Puzzle 568	1,4,5,10,11,14,15,16,18,19,20,21,23,24
Puzzle 569	1,2,4,5,6,7,8,9,11,12,13,15,16,17,21,22,24
Puzzle 570	1,2,4,5,7,9,11,12,16,17,18,21,25
Puzzle 571	1,2,4,5,6,10,12,13,17,18,19,20,21,23
Puzzle 572	1,3,6,8,10,14,15,17,19,20,24
Puzzle 573	1,3,5,7,8,9,12,15,16,19,21,24
Puzzle 574	1,2,6,8,11,12,15,17,18,21,24,25
Puzzle 575	5,6,12,14,15,16,17,23
Puzzle 576	2,5,8,10,11,12,14,15,16,17,19,21,23,24
Puzzle 577	1,3,4,7,8,11,14,15,17,18,21,24,25
Puzzle 578	1,3,6,7,8,10,12,14,16,17,21,24,25
Puzzle 579	5,7,8,9,10,11,12,17,18,19,20,23,24
Puzzle 580	1,2,3,5,6,9,12,14,16,18,19,21,22,23,24
Puzzle 581	5,7,9,13,16,17,18,19,20,21,23
Puzzle 582	1,6,7,13,14,15,17,18,20,22,23,24,25
Puzzle 583	2,6,7,8,9,12,15,16,17,18,23,25
Puzzle 584	2,5,6,7,10,11,14,19,21,22,23,24,25
Puzzle 585	1,2,3,6,10,11,12,13,14,15,17,18,19,20,21,23,24
Puzzle 586	2,4,5,8,9,11,15,16,18,19,20,22,23
Puzzle 587	1,2,5,10,14,16,19
Puzzle 588	2,6,9,15,16,17,19,22,23,25
Puzzle 589	4,6,7,10,12,13,20,23
Puzzle 590	1,3,5,6,9,10,11,17,18,20,21,22,24
Puzzle 591	2,3,5,6,7,8,9,11,13,14,18,21,24
Puzzle 592	4,5,6,9,10,12,16,17,18,20,24
Puzzle 593	1,3,7,9,10,12,13,14,15,16,17,18,19,24,25
Puzzle 594	2,3,4,6,8,10,12,15,16,18,19,20,23
Puzzle 595	1,2,5,7,8,9,11,20,21,23,24
Puzzle 596	1,3,6,8,10,11,12,13,18,19,20,23,24
Puzzle 597	1,2,3,5,8,9,12,17,19,20,22,23,24
Puzzle 598	2,5,9,12,13,15,16,17,19,20,23
Puzzle 599	1,3,7,8,9,10,11,12,14,20,22,23,24
Puzzle 600	2,9,10,13,14,15,19,21
Puzzle 601	1,3,7,9,10,12,14,15,16,19,21,25
Puzzle 602	2,3,5,7,10,11,14,15,20,22,23,24,25
Puzzle 603	1,2,6,7,8,9,11,12,14,15,18,20,21,24
Puzzle 604	4,7,8,9,12,17,20,22,24
Puzzle 605	1,8,10,14,17,22,25
Puzzle 606	2,5,6,7,10,11,12,14,17,18,21,23
Puzzle 607	1,3,5,6,7,8,12,13,16,19,20,23,24
Puzzle 608	1,2,3,4,9,12,16,17,18,22,23,25
Puzzle 609	3,5,6,12,13,14,15,16,18,19,20
Puzzle 610	1,2,3,8,12,13,14,15,16,17,21,22,25
Puzzle 611	3,5,6,8,11,13,14,15,20,21,24
Puzzle 612	2,3,4,5,6,8,10,14,20,21,22,23
Puzzle 613	1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,20,21,22,24,25
Puzzle 614	2,3,5,7,9,12,15,18,19,21,23,25
Puzzle 615	1,4,5,6,9,12,13,14,16,17,21,22,25
Puzzle 616	2,4,6,10,12,13,16,18,20,25
Puzzle 617	1,5,6,11,12,14,15,20,21,22,24,25
Puzzle 618	2,3,9,10,11,12,15,16,22,25
Puzzle 619	6,10,11,18,19,22,23
Puzzle 620	1,2,3,4,5,8,9,10,11,13,15,17,19,20
Puzzle 621	1,3,5,7,11,12,13,15,21,23,24,25
Puzzle 622	1,3,4,7,9,11,13,15,16,17,18,22,23,25
Puzzle 623	2,4,5,9,10,11,13,15,16,21,22,24
Puzzle 624	2,3,5,6,7,8,9,14,15,19,21,25
Puzzle 625	5,7,11,12,13,14,15,16,17,20,25
Puzzle 626	1,2,3,6,7,8,10,12,13,14,15,16,17,19,21,22,25
Puzzle 627	1,2,3,6,7,10,12,15,16,21,23,25
Puzzle 628	1,2,3,12,15,16,19,22,25
Puzzle 629	3,4,6,7,8,10,11,12,14,16,17,19,22,23,24
Puzzle 630	3,4,6,8,9,11,14,15,17,18,19,22,24
Puzzle 631	1,3,5,7,11,14,15,16,17,18,21,23,24,25
Puzzle 632	1,3,6,10,14,15,16,17,19,20,22,23,24,25
Puzzle 633	1,3,4,5,6,7,9,12,13,14,16,19,23,24
Puzzle 634	4,6,10,14,15,16,20,21,22,25
Puzzle 635	1,3,5,7,11,13,17,18,19,20,21
Puzzle 636	1,2,4,8,10,11,13,16,18,19,20
Puzzle 637	3,5,6,8,9,13,15,18,20,22,24
Puzzle 638	1,2,3,4,7,9,10,17,19,20,21,23
Puzzle 639	5,10,11,12,16,21,22,23,25
Puzzle 640	1,2,3,4,9,10,12,14,15,16,17,18,19,20,22,24
Puzzle 641	1,3,7,10,11,12,15,19,20,22,23,25
Puzzle 642	4,7,8,10,13,14,16,19,24,25
Puzzle 643	3,5,6,9,11,14,18,19,22
Puzzle 644	2,6,9,10,11,12,13,16,17,19,20,22,23,24,25
Puzzle 645	1,3,5,6,7,9,14,15,20,21,24
Puzzle 646	3,4,6,11,13,15,16,21,22,23,25
Puzzle 647	3,4,9,11,13,19,20,22,23,25
Puzzle 648	2,5,7,8,9,12,13,14,15,16,18,19,21,22,23,24
Puzzle 649	6,7,10,11,12,13,15,16,18,21,22,23,24
Puzzle 650	5,6,7,8,9,13,14,16,19,20,22,25
Puzzle 651	2,3,5,6,7,8,9,12,15,17,18,19,20
Puzzle 652	2,3,4,7,8,14,15,16,17,18,20,21,24
Puzzle 653	2,3,4,5,7,8,11,14,21,22,23,25
Puzzle 654	1,2,4,6,7,8,10,11,13,14,16,17,19,21,22,23,25
Puzzle 655	1,2,3,4,5,8,10,12,13,14,15,17,25
Puzzle 656	2,3,4,6,7,9,13,15,16,17,20,22,23,24,25
Puzzle 657	1,2,4,5,6,7,8,11,12,15,16,17,18,19,24
Puzzle 658	3,4,5,6,8,10,12,13,14,15,21,22,24
Puzzle 659	5,8,10,11,12,13,14,17,21,23,25
Puzzle 660	2,3,4,5,7,9,13,18,20,21,23
Puzzle 661	1,3,5,6,7,10,11,12,14,15,17,21,22,23,24,25
Puzzle 662	3,4,6,9,10,12,13,15,16,17,19,21,24,25
Puzzle 663	2,3,11,12,14,16,19,20,24,25
Puzzle 664	2,3,6,7,8,9,10,11,12,14,15,16,18,19,20,23,24
Puzzle 665	2,3,6,7,9,10,11,12,13,15,18,20,21,24
Puzzle 666	1,2,5,6,10,11,12,16,19,23,24
Puzzle 667	2,3,6,7,10,17,21,22,23,25
Puzzle 668	1,5,8,14,17,18,21,22,25
Puzzle 669	1,2,3,4,5,6,7,10,12,13,15,17,19,21,22,23,24,25
Puzzle 670	5,7,9,10,13,16,22,24,25
Puzzle 671	1,6,7,10,13,15,18,19,20,21,23,25
Puzzle 672	4,6,7,10,11,12,14,17,21,23,24
Puzzle 673	1,3,5,8,9,11,13,15,16,19,21,22,23,24,25
Puzzle 674	1,5,12,15,16,18,22,23,25
Puzzle 675	1,4,6,8,11,12,15,17,19,25
Puzzle 676	1,3,4,9,10,11,13,14,19,20,21,22,23
Puzzle 677	2,4,9,12,14,15,19,22
Puzzle 678	1,2,3,5,11,12,16,18,19,22,24,25
Puzzle 679	3,4,8,9,10,13,15,21,24
Puzzle 680	1,2,3,4,6,8,11,12,14,19,22,24
Puzzle 681	1,2,3,9,10,11,13,15,17,18,19,21,25
Puzzle 682	1,3,5,9,11,12,13,16,17,23,24,25
Puzzle 683	7,9,10,14,15,17,21,23,25
Puzzle 684	1,2,7,8,9,10,12,13,18,19,20,21
Puzzle 685	3,4,6,12,14,15,16,17,21,24,
Puzzle 686	2,4,9,11,12,14,17,18,20,21,23
Puzzle 687	1,4,7,10,11,14,16,19,21,22
Puzzle 688	1,5,7,8,11,13,14,18,21,25
Puzzle 689	3,4,6,8,10,13,15,16,22,25
Puzzle 690	1,4,6,11,12,13,15,16,18,19,20,21
Puzzle 691	1,2,3,6,8,10,11,12,16,17,18,19,20,21,25
Puzzle 692	1,3,9,11,12,13,14,15,17,20,22,23
Puzzle 693	2,3,4,6,9,12,13,14,16,18,19,20,24,25
Puzzle 694	4,5,6,7,9,10,11,13,18,19,20,23,24
Puzzle 695	2,5,6,7,8,12,16,17,19,20,25
Puzzle 696	1,2,3,4,6,7,9,10,15,16,18,19,21,25
Puzzle 697	4,6,7,8,12,14,21,24,25
Puzzle 698	3,6,12,13,18,25
Puzzle 699	1,2,3,4,6,7,8,10,12,14,16,18,20,21,23
Puzzle 700	3,5,6,8,9,12,14,15,16,21,24
Puzzle 701	1,2,4,6,7,8,10,13,14,16,17,19,20,21,22,24,25
Puzzle 702	2,3,5,7,9,10,12,14,17,19,20,23,24,25
Puzzle 703	1,3,4,7,8,9,12,14,16,17,18,20,21,23,24
Puzzle 704	1,2,3,4,13,14,18,20,21,22,23
Puzzle 705	2,3,5,8,9,10,11,12,13,14,17,18,19,20,22
Puzzle 706	1,2,4,5,7,9,10,11,13,14,15,18,19,22
Puzzle 707	2,3,7,9,10,12,13,14,19,20,21
Puzzle 708	5,6,7,8,11,12,13,16,18,21,22,24
Puzzle 709	2,3,4,7,9,10,12,14,15,16,17,18,20,25
Puzzle 710	1,2,3,4,5,7,8,9,11,12,15,16,17,18,24
Puzzle 711	2,7,10,11,13,14,15,16,18,20,21,22,24,25
Puzzle 712	1,5,7,12,15,23,24,25
Puzzle 713	1,5,8,9,14,18,21,24,25
Puzzle 714	1,3,6,7,8,10,11,15,16,18,19,20,23,25
Puzzle 715	1,4,5,9,10,12,13,17,18,21,25
Puzzle 716	3,4,6,7,9,11,14,16,21,22,24
Puzzle 717	1,2,4,5,7,9,12,15,17,21,23,24
Puzzle 718	1,3,4,8,9,10,12,15,16,18,19,21,25
Puzzle 719	1,2,3,5,11,13,14,15,17,19,20
Puzzle 720	3,4,9,11,12,13,14,15,16,18,19,20,21,24,25
Puzzle 721	1,2,4,7,8,13,14,15,17,20,21,23,24,25
Puzzle 722	1,8,9,13,18,20,22
Puzzle 723	4,6,7,8,10,11,12,13,17,18,22,23,24,25
Puzzle 724	2,4,7,13,16,22,25
Puzzle 725	5,6,7,11,12,14,17,18,19,21,22,23,24,25
Puzzle 726	2,8,10,11,12,16,18,21,22,23,24
Puzzle 727	2,5,8,11,15,18,21,24
Puzzle 728	2,3,6,7,8,11,13,14,15,17,22,25
Puzzle 729	1,3,4,7,9,10,12,14,15,18,21,22,25
Puzzle 730	2,3,4,5,6,7,8,9,11,13,14,15,16,20,23,24,25
Puzzle 731	7,8,9,10,12,14,15,16,17,20,22,23,24,25
Puzzle 732	1,3,5,6,7,8,9,11,14,16,18,19,20,21,22,24,25
Puzzle 733	2,4,5,7,8,12,13,14,15,16,22,23,24
Puzzle 734	1,2,5,8,12,14,15,17,19,20,21,23,24
Puzzle 735	2,4,6,8,15,16,17,20,22,23,24,25
Puzzle 736	2,3,5,7,10,11,14,20,22,24
Puzzle 737	1,8,9,13,14,18,21,24
Puzzle 738	2,3,5,6,7,11,12,14,15,17,20,22,23,25
Puzzle 739	1,2,9,12,14,16,17,20,21,24
Puzzle 740	2,4,6,7,8,9,11,13,15,18,20,21,22,24,25
Puzzle 741	1,2,5,6,7,8,9,11,12,13,15,18,19,21,23,25
Puzzle 742	1,3,4,6,7,10,15,17,18,20,21,22,25
Puzzle 743	2,3,5,7,9,12,13,14,18,19,21,24
Puzzle 744	2,3,7,13,15,16,17,18,21,22
Puzzle 745	2,3,4,7,12,13,14,15,16,17,18,19,25
Puzzle 746	1,10,12,15,19,20,21,22,23,25
Puzzle 747	1,3,4,5,6,8,14,15,16,17,18,21,22,24
Puzzle 748	2,4,5,8,9,12,13,14,16,17,18,20,25
Puzzle 749	2,3,4,7,9,10,12,15,16,17,18,19,20,21,22
Puzzle 750	1,4,6,11,14,18,20,22,24
Puzzle 751	2,5,8,12,13,17,18,25
Puzzle 752	1,3,7,10,11,12,13,14,16,17,19
Puzzle 753	4,5,6,9,13,14,15,16,21,23,25
Puzzle 754	5,6,7,10,13,14,15,17,22,23
Puzzle 755	3,4,8,9,11,12,13,14,20,21,23,25
Puzzle 756	6,7,9,10,12,14,15,16,17,18,21,23
Puzzle 757	1,2,3,5,9,11,15,17,21,23,24,25
Puzzle 758	1,2,4,7,8,15,20,21,22,23,24,25
Puzzle 759	1,3,4,5,10,12,15,17,19,20,21
Puzzle 760	2,6,8,9,12,13,16,17,20,21,22,23
Puzzle 761	1,4,5,6,8,9,11,16,19,20,22,23,25
Puzzle 762	2,4,7,8,9,10,15,19,22,23,24,25
Puzzle 763	1,2,3,4,6,9,11,15,16,17,19,23,25
Puzzle 764	1,3,4,7,8,14,16,17,19,23,25
Puzzle 765	4,5,6,7,8,9,10,11,14,16,17,19,22,23,24
Puzzle 766	1,3,7,8,10,12,13,15,18,20,21,24,25
Puzzle 767	2,5,7,10,12,13,14,16,17,18,19,21,23,24
Puzzle 768	1,3,5,6,11,12,13,14,15,16,18,20,21,22,23,24,25
Puzzle 769	1,3,7,11,12,14,18,20,22,24
Puzzle 770	1,3,4,8,11,12,15,16,19,23,25
Puzzle 771	1,2,4,6,8,10,12,13,14,15,18,19,21,23,25
Puzzle 772	2,3,5,8,11,14,15,17,20,21,23
Puzzle 773	3,5,6,8,13,14,17,22,23,25
Puzzle 774	1,3,5,7,13,14,21,22,23,25
Puzzle 775	5,6,7,8,9,13,15,16,19,20,23
Puzzle 776	1,3,7,8,9,10,12,13,14,15,17,18,20,21,22,24,25
Puzzle 777	2,4,7,9,11,14,17,21,22,24,25
Puzzle 778	1,2,3,4,12,13,16,17,18,19,21,23,24
Puzzle 779	2,5,10,11,15,16,22,25
Puzzle 780	1,2,7,11,12,15,18,19,20,23,24
Puzzle 781	1,5,7,8,12,13,14,15,17,20,21,23
Puzzle 782	2,3,4,6,8,9,18,21,25
Puzzle 783	2,5,6,9,11,13,20,23,24
Puzzle 784	1,3,9,11,12,19,23,25
Puzzle 785	1,2,4,5,6,7,9,10,12,13,16,18,19,20,22,24,25
Puzzle 786	2,3,4,5,13,14,17,18,19,20,22,23,25
Puzzle 787	2,3,5,6,7,11,12,13,14,17,18,21,22,25
Puzzle 788	4,6,10,12,13,18,20,22,24
Puzzle 789	1,5,7,8,9,11,15,16,18,20,21,22,23
Puzzle 790	2,4,5,6,8,9,12,14,15,18,20,23
Puzzle 791	4,5,6,9,13,15,20,23,24
Puzzle 792	4,6,7,8,9,12,13,16,20,22,24
Puzzle 793	1,2,3,5,11,12,13,14,16,18,22,25
Puzzle 794	1,3,4,7,8,9,12,13,14,15,20,22
Puzzle 795	2,5,6,13,15,16,20,22
Puzzle 796	3,5,7,9,10,12,14,16,19,23,25
Puzzle 797	3,4,6,7,10,11,14,15,16,17,18,19,21,22,23,24,25
Puzzle 798	1,5,8,11,13,16,21,24,25
Puzzle 799	1,2,3,6,8,9,10,12,13,14,15,20,21,24,25
Puzzle 800	1,2,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20,24,25
Puzzle 801	2,5,13,14,15,18,20,23
Puzzle 802	1,2,3,6,8,10,11,14,17,18,22,24
Puzzle 803	1,2,5,8,9,15,16,19,21,23,24
Puzzle 804	6,7,9,10,11,12,13,15,18,19,20,24
Puzzle 805	1,3,4,5,6,7,11,12,20,25
Puzzle 806	4,7,8,9,14,16,19
Puzzle 807	1,8,10,12,16,19,20,24,25
Puzzle 808	1,2,3,5,6,9,11,12,16,18,19,20,21
Puzzle 809	2,4,14,15,16,20,22,23,25
Puzzle 810	1,3,4,5,12,13,15,19,21
Puzzle 811	4,6,7,8,9,10,12,16,17,22,24
Puzzle 812	1,2,4,6,7,9,12,13,14,15,16,18,20,21,22,23,24,25
Puzzle 813	1,2,3,6,7,8,9,10,11,12,13,17,19,20,22,24
Puzzle 814	1,3,7,8,9,10,12,15,17,18,25
Puzzle 815	1,2,7,9,12,16,18,25
Puzzle 816	6,9,10,14,15,16,18,19,22,23,25
Puzzle 817	3,5,6,8,9,10,14,17,19,20,23,24,25
Puzzle 818	4,5,6,8,9,12,13,15,16,18,23
Puzzle 819	3,4,5,8,10,12,14,15,16,17,19,20,21,24,25
Puzzle 820	3,4,5,7,10,14,16,17,18,20,21,23
Puzzle 821	1,5,7,9,15,16,20,23,25
Puzzle 822	1,2,5,6,8,11,12,13,15,16,17,20,21,22,24,25
Puzzle 823	2,3,4,6,7,8,9,10,11,12,13,14,15,17,18,21,24
Puzzle 824	1,4,5,7,9,11,13,14,16,18,21,22,23,24
Puzzle 825	1,2,3,5,6,8,9,11,13,14,16,17,18,19,25
Puzzle 826	1,2,4,7,9,10,11,12,13,16,17,18,19,20,21,22,23,25
Puzzle 827	1,5,6,9,10,13,14,15,18,21,24
Puzzle 828	2,5,6,11,12,15,16,17,18,20,25
Puzzle 829	3,5,6,7,8,9,11,12,13,15,19,23,24,25
Puzzle 830	1,3,5,6,7,8,16,20,23
Puzzle 831	1,2,3,4,7,11,14,16,17,20,22
Puzzle 832	1,2,4,5,6,7,9,10,12,14,17,21,22,24,25
Puzzle 833	7,8,10,12,14,16,18,19,21,25
Puzzle 834	1,2,4,8,9,14,20,22,25
Puzzle 835	1,2,9,12,16,17,18,19,21
Puzzle 836	2,6,9,10,11,18,19,20,21,22,23
Puzzle 837	2,5,6,7,13,14,16,25
Puzzle 838	1,3,5,10,12,16,19,21,22,23,25
